layer	node	count
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24533	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24541	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24547	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24549	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24551	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24583	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24587	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24677	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24679	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24707	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24709	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24715	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24719	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24721	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24727	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24733	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24745	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24753	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24777	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24779	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24781	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24783	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24823	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24827	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24857	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24859	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24867	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24887	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24891	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24893	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24899	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24911	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24945	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24957	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24959	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25015	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25023	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25055	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25821	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25823	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25825	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25827	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25855	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G25925	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26029	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26031	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26033	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26037	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26045	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26047	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26055	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26063	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26065	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26067	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26069	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26071	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26091	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26111	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26125	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26127	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26129	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26131	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26147	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26149	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26159	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26161	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26163	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26171	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26177	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26207	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26209	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26229	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26239	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26243	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26245	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26257	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26263	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26267	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26273	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26275	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26283	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26285	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26289	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26291	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26309	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26315	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26329	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26333	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26355	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26359	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26367	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26385	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26391	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26399	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26427	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26431	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26451	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26457	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26509	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26515	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26561	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26563	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26569	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26573	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26623	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26635	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26663	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26701	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26703	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26721	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26723	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26735	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26741	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26765	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26787	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26801	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26831	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26835	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26851	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26853	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26865	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26891	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26939	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26945	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26955	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26961	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G26993	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27003	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27019	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27043	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27049	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27077	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27081	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27097	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27107	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27117	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27135	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27173	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27189	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27193	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27195	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27217	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27225	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27227	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27263	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27267	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27271	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27331	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27365	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27373	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27377	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27379	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27383	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27407	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27415	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27427	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27429	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27431	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27509	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27519	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27527	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27543	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27595	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27641	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27691	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27721	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27791	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G27795	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28071	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28073	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28077	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28117	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28127	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28129	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28131	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28143	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28145	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28147	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28187	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28217	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28219	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28235	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G28249	1
Layer4_FinalLabelClass	Excluded	311
Layer4_FinalLabelClass	Positive	7
Layer4_FinalLabelClass	Positive_High	1045
