fusion_method	threshold	metric	mean	sd	n	split_used
Gated+WBCE	0.13	recall	0.867579908675799	0.026428851376233374	5	test
Gated+WBCE	0.14	recall	0.8621004566210045	0.0287707470356591	5	test
Gated+WBCE	0.15	recall	0.8566210045662099	0.028258901272631608	5	test
Gated+WBCE	0.16	recall	0.8520547945205479	0.028987342918911176	5	test
Gated+WBCE	0.17	recall	0.8474885844748858	0.03317972990791772	5	test
Gated+WBCE	0.18	recall	0.8447488584474886	0.032768721676729055	5	test
Gated+WBCE	0.19	recall	0.8401826484018265	0.03276872167672904	5	test
Gated+WBCE	0.2	recall	0.8365296803652967	0.031865472734918555	5	test
Gated+WBCE	0.21	recall	0.8337899543378995	0.03021989426077498	5	test
Gated+WBCE	0.22	recall	0.8310502283105023	0.03147043094084523	5	test
Gated+WBCE	0.23	recall	0.8273972602739725	0.033148294818048464	5	test
Gated+WBCE	0.24	recall	0.8191780821917808	0.032864025964285996	5	test
Gated+WBCE	0.25	recall	0.8164383561643836	0.029309235681974816	5	test
Gated+WBCE	0.26	recall	0.8082191780821917	0.031137401134670884	5	test
Gated+WBCE	0.27	recall	0.8054794520547945	0.030046911189702475	5	test
Gated+WBCE	0.28	recall	0.7990867579908676	0.03370964169003059	5	test
Gated+WBCE	0.29	recall	0.7954337899543379	0.03687055568618511	5	test
Gated+WBCE	0.3	recall	0.7936073059360732	0.034534557810390935	5	test
Gated+WBCE	0.31	recall	0.7899543378995434	0.03522202881402173	5	test
Gated+WBCE	0.32	recall	0.7872146118721461	0.03855677047047407	5	test
Gated+WBCE	0.33	recall	0.782648401826484	0.04104512338674747	5	test
Gated+WBCE	0.34	recall	0.776255707762557	0.04319837426580936	5	test
Gated+WBCE	0.35	recall	0.7698630136986302	0.04527230888747194	5	test
Gated+WBCE	0.36	recall	0.7607305936073059	0.04410590188508949	5	test
Gated+WBCE	0.37	recall	0.7561643835616437	0.0441059018850895	5	test
Gated+WBCE	0.38	recall	0.7515981735159817	0.04363060889713699	5	test
Gated+WBCE	0.39	recall	0.7424657534246575	0.045387300967266404	5	test
Gated+WBCE	0.4	recall	0.7324200913242008	0.04302911046352418	5	test
Gated+WBCE	0.41	recall	0.7278538812785389	0.04066235043085515	5	test
Gated+WBCE	0.42	recall	0.726027397260274	0.03993802667702263	5	test
Gated+WBCE	0.43	recall	0.7178082191780822	0.03729226847323362	5	test
Gated+WBCE	0.44	recall	0.7150684931506849	0.03560472820021539	5	test
Gated+WBCE	0.45	recall	0.706849315068493	0.033771437602010235	5	test
Gated+WBCE	0.46	recall	0.6968036529680365	0.03486503957775537	5	test
Gated+WBCE	0.47	recall	0.6885844748858447	0.03314829481804848	5	test
Gated+WBCE	0.48	recall	0.6821917808219178	0.03302225521783477	5	test
Gated+WBCE	0.49	recall	0.6703196347031963	0.03715222941882737	5	test
Gated+WBCE	0.5	recall	0.6648401826484018	0.04167526651727722	5	test
Gated+WBCE	0.51	recall	0.6602739726027397	0.04386889908484184	5	test
Gated+WBCE	0.52	recall	0.6547945205479452	0.04217260233431533	5	test
Gated+WBCE	0.53	recall	0.6511415525114155	0.040790340518953964	5	test
Gated+WBCE	0.54	recall	0.6383561643835616	0.039597229933659904	5	test
Gated+WBCE	0.55	recall	0.628310502283105	0.03364773228664939	5	test
Gated+WBCE	0.56	recall	0.617351598173516	0.03186547273491854	5	test
Gated+WBCE	0.57	recall	0.6127853881278538	0.03153661488553791	5	test
Gated+WBCE	0.58	recall	0.6027397260273972	0.029768047512340863	5	test
Gated+WBCE	0.59	recall	0.5908675799086758	0.02615127134844997	5	test
Gated+WBCE	0.6	recall	0.5799086757990868	0.029415750517637285	5	test
Gated+WBCE	0.61	recall	0.5634703196347032	0.019533561311604986	5	test
Gated+WBCE	0.62	recall	0.5506849315068493	0.021803354130252642	5	test
Gated+WBCE	0.63	recall	0.5333333333333334	0.02446227440361439	5	test
Gated+WBCE	0.64	recall	0.5223744292237443	0.02595118217056225	5	test
Gated+WBCE	0.65	recall	0.5050228310502283	0.022967628018190505	5	test
Gated+WBCE	0.66	recall	0.4885844748858448	0.017977186926967616	5	test
Gated+WBCE	0.67	recall	0.4812785388127853	0.0163365696986286	5	test
Gated+WBCE	0.68	recall	0.4684931506849315	0.0163365696986286	5	test
Gated+WBCE	0.69	recall	0.45205479452054786	0.02165943602855054	5	test
Gated+WBCE	0.7	recall	0.43561643835616437	0.025341437306870513	5	test
Gated+WBCE	0.71	recall	0.42648401826484017	0.030219894260774968	5	test
Gated+WBCE	0.72	recall	0.40547945205479446	0.046722839241229164	5	test
Gated+WBCE	0.73	recall	0.3908675799086758	0.051821957841501766	5	test
Gated+WBCE	0.74	recall	0.3698630136986301	0.051761570998879604	5	test
Gated+WBCE	0.75	recall	0.36164383561643837	0.05688552146994497	5	test
Gated+WBCE	0.76	recall	0.3506849315068493	0.06379634409707025	5	test
Gated+WBCE	0.77	recall	0.3378995433789954	0.07284500517599916	5	test
Gated+WBCE	0.78	recall	0.3223744292237443	0.07726210907068548	5	test
Gated+WBCE	0.79	recall	0.30776255707762556	0.08152954929923523	5	test
Gated+WBCE	0.8	recall	0.2885844748858447	0.08459204512810528	5	test
Gated+WBCE	0.81	recall	0.26027397260273977	0.08376226633718785	5	test
Gated+WBCE	0.82	recall	0.2383561643835616	0.08581559788736809	5	test
Gated+WBCE	0.83	recall	0.2219178082191781	0.08834170943550833	5	test
Gated+WBCE	0.84	recall	0.1963470319634703	0.08225517595731424	5	test
Gated+WBCE	0.85	recall	0.16529680365296803	0.07845381404534989	5	test
Gated+WBCE	0.86	recall	0.14063926940639268	0.06859961284639664	5	test
Gated+WBCE	0.87	recall	0.10684931506849313	0.06274178643769011	5	test
Gated+WBCE	0.88	recall	0.0776255707762557	0.04875378197274571	5	test
Gated+WBCE	0.89	recall	0.05114155251141552	0.04101971631319763	5	test
Gated+WBCE	0.9	recall	0.04018264840182648	0.03557543594663461	5	test
Gated+WBCE	0.91	recall	0.0228310502283105	0.02328319412599445	5	test
Gated+WBCE	0.92	recall	0.01187214611872146	0.016962717462106584	5	test
Gated+WBCE	0.93	recall	0.0036529680365296802	0.005953609502468172	5	test
Gated+WBCE	0.94	recall	0.0	0.0	5	test
Gated+WBCE	0.95	recall	0.0	0.0	5	test
Gated+WBCE	0.96	recall	0.0	0.0	5	test
Gated+WBCE	0.97	recall	0.0	0.0	5	test
Gated+WBCE	0.98	recall	0.0	0.0	5	test
Gated+WBCE	0.99	recall	0.0	0.0	5	test
Gated+WBCE	1.0	recall	0.0	0.0	5	test
Residual gated	0.0	recall	1.0	0.0	5	test
Residual gated	0.01	recall	0.8712328767123287	0.09326700589360207	5	test
Residual gated	0.02	recall	0.854794520547945	0.09343452145555656	5	test
Residual gated	0.03	recall	0.8420091324200912	0.09570540971000352	5	test
Residual gated	0.04	recall	0.8319634703196346	0.10058107691147664	5	test
Residual gated	0.05	recall	0.8228310502283105	0.10186845174015453	5	test
Residual gated	0.06	recall	0.8182648401826483	0.10186845174015456	5	test
Residual gated	0.07	recall	0.8136986301369863	0.1028867542580057	5	test
Residual gated	0.08	recall	0.8073059360730592	0.10700920792279106	5	test
Residual gated	0.09	recall	0.8054794520547943	0.10866236822727562	5	test
Residual gated	0.1	recall	0.8054794520547943	0.10866236822727562	5	test
Residual gated	0.11	recall	0.8027397260273972	0.10773740128953094	5	test
Residual gated	0.12	recall	0.801826484018265	0.10803695426372797	5	test
Residual gated	0.13	recall	0.7963470319634702	0.10589276393880048	5	test
Residual gated	0.14	recall	0.793607305936073	0.10637407484009415	5	test
Residual gated	0.15	recall	0.7908675799086758	0.10874868052313569	5	test
Residual gated	0.16	recall	0.7899543378995434	0.10939861690146975	5	test
Residual gated	0.17	recall	0.7881278538812786	0.11112883243096178	5	test
Residual gated	0.18	recall	0.7853881278538812	0.11351418168635666	5	test
Residual gated	0.19	recall	0.782648401826484	0.11155018436239246	5	test
Residual gated	0.2	recall	0.7771689497716895	0.11041356489893972	5	test
Residual gated	0.21	recall	0.7753424657534247	0.10793075643663225	5	test
Residual gated	0.22	recall	0.7707762557077625	0.10359361042561936	5	test
Residual gated	0.23	recall	0.7662100456621005	0.10217500811098336	5	test
Residual gated	0.24	recall	0.7616438356164383	0.10389507660884759	5	test
Residual gated	0.25	recall	0.7598173515981735	0.10395526493673596	5	test
Residual gated	0.26	recall	0.7598173515981735	0.10395526493673596	5	test
Residual gated	0.27	recall	0.7534246575342466	0.10246029987359305	5	test
Residual gated	0.28	recall	0.7506849315068493	0.10314986628502301	5	test
Residual gated	0.29	recall	0.7488584474885844	0.10352314199775921	5	test
Residual gated	0.3	recall	0.747945205479452	0.10389507660884759	5	test
Residual gated	0.31	recall	0.7461187214611872	0.1057449859015872	5	test
Residual gated	0.32	recall	0.7452054794520547	0.107203876462679	5	test
Residual gated	0.33	recall	0.7433789954337899	0.10913146481307512	5	test
Residual gated	0.34	recall	0.7415525114155251	0.1068239442228147	5	test
Residual gated	0.35	recall	0.7397260273972602	0.10596165649198441	5	test
Residual gated	0.36	recall	0.736986301369863	0.10837416410850288	5	test
Residual gated	0.37	recall	0.7360730593607305	0.10984559011906551	5	test
Residual gated	0.38	recall	0.7305936073059361	0.10863358222255999	5	test
Residual gated	0.39	recall	0.7278538812785389	0.10827792559906016	5	test
Residual gated	0.4	recall	0.7278538812785389	0.10827792559906016	5	test
Residual gated	0.41	recall	0.7242009132420092	0.10933189007799955	5	test
Residual gated	0.42	recall	0.7214611872146118	0.10848953763028966	5	test
Residual gated	0.43	recall	0.7178082191780822	0.11074353829152399	5	test
Residual gated	0.44	recall	0.71324200913242	0.10927466322766276	5	test
Residual gated	0.45	recall	0.7123287671232876	0.11081882282658992	5	test
Residual gated	0.46	recall	0.7105022831050228	0.11155018436239247	5	test
Residual gated	0.47	recall	0.7059360730593607	0.1130356050905264	5	test
Residual gated	0.48	recall	0.7050228310502282	0.11187680541970095	5	test
Residual gated	0.49	recall	0.7041095890410959	0.11074353829152402	5	test
Residual gated	0.5	recall	0.7004566210045662	0.11037579084210418	5	test
Residual gated	0.51	recall	0.6968036529680365	0.11009207229168055	5	test
Residual gated	0.52	recall	0.6922374429223745	0.11257351663369101	5	test
Residual gated	0.53	recall	0.6894977168949772	0.1121745981419018	5	test
Residual gated	0.54	recall	0.6867579908675798	0.11321991241183527	5	test
Residual gated	0.55	recall	0.6840182648401827	0.1143559878904002	5	test
Residual gated	0.56	recall	0.6803652968036529	0.1127308392294841	5	test
Residual gated	0.57	recall	0.6776255707762557	0.11192338776148697	5	test
Residual gated	0.58	recall	0.6748858447488584	0.11274933333825087	5	test
Residual gated	0.59	recall	0.6712328767123288	0.11286947118089748	5	test
Residual gated	0.6	recall	0.6675799086757991	0.11130693113374783	5	test
Residual gated	0.61	recall	0.6630136986301369	0.10850875462408673	5	test
Residual gated	0.62	recall	0.6602739726027397	0.1066285820545168	5	test
Residual gated	0.63	recall	0.6511415525114155	0.10589276393880048	5	test
Residual gated	0.64	recall	0.6465753424657534	0.10559700105616263	5	test
Residual gated	0.65	recall	0.6447488584474885	0.10754369850558053	5	test
Residual gated	0.66	recall	0.6347031963470319	0.10551799094329993	5	test
Residual gated	0.67	recall	0.6319634703196346	0.1036036734311728	5	test
Residual gated	0.68	recall	0.6273972602739726	0.10243994823969012	5	test
Residual gated	0.69	recall	0.6191780821917808	0.1036539738047879	5	test
Residual gated	0.7	recall	0.6100456621004566	0.09986333732067416	5	test
Residual gated	0.71	recall	0.5972602739726027	0.09236845887481485	5	test
Residual gated	0.72	recall	0.5899543378995433	0.08903524158251218	5	test
Residual gated	0.73	recall	0.5844748858447488	0.08338804734132271	5	test
Residual gated	0.74	recall	0.5744292237442922	0.07273042389362556	5	test
Residual gated	0.75	recall	0.5698630136986301	0.07150165892625895	5	test
Residual gated	0.76	recall	0.5662100456621004	0.06749655479038576	5	test
Residual gated	0.77	recall	0.5589041095890411	0.06478549368999618	5	test
Residual gated	0.78	recall	0.5488584474885844	0.056517802545263195	5	test
Residual gated	0.79	recall	0.5406392694063926	0.05570027646384258	5	test
Residual gated	0.8	recall	0.532420091324201	0.05330940227468957	5	test
Residual gated	0.81	recall	0.5242009132420092	0.050166005358802813	5	test
Residual gated	0.82	recall	0.519634703196347	0.04943330996428989	5	test
Residual gated	0.83	recall	0.5095890410958903	0.047956076175766665	5	test
Residual gated	0.84	recall	0.497716894977169	0.04600329150595865	5	test
Residual gated	0.85	recall	0.4858447488584474	0.04351097442765879	5	test
Residual gated	0.86	recall	0.4785388127853881	0.04276177084362798	5	test
Residual gated	0.87	recall	0.45844748858447487	0.0462969565502706	5	test
Residual gated	0.88	recall	0.4429223744292237	0.054794520547945195	5	test
Residual gated	0.89	recall	0.42648401826484017	0.06122809239036249	5	test
Residual gated	0.9	recall	0.40273972602739727	0.0665946943706564	5	test
Residual gated	0.91	recall	0.3881278538812785	0.06545785930060023	5	test
Residual gated	0.92	recall	0.3698630136986301	0.061432073274309176	5	test
Residual gated	0.93	recall	0.35159817351598177	0.0664850218199134	5	test
Residual gated	0.94	recall	0.31506849315068497	0.0747520801084242	5	test
Residual gated	0.95	recall	0.2876712328767123	0.07928655412870017	5	test
Residual gated	0.96	recall	0.2511415525114155	0.08382447374742383	5	test
Residual gated	0.97	recall	0.21187214611872146	0.08082320768776964	5	test
Residual gated	0.98	recall	0.16255707762557076	0.07465439229281486	5	test
Residual gated	0.99	recall	0.07945205479452054	0.06676667297327576	5	test
Residual gated	1.0	recall	0.0	0.0	5	test
Residual gated+WBCE	0.0	recall	1.0	0.0	5	test
Residual gated+WBCE	0.01	recall	0.9534246575342464	0.00989930748341498	5	test
Residual gated+WBCE	0.02	recall	0.9324200913242009	0.007503048732947484	5	test
Residual gated+WBCE	0.03	recall	0.9214611872146119	0.007503048732947477	5	test
Residual gated+WBCE	0.04	recall	0.9168949771689497	0.007503048732947484	5	test
Residual gated+WBCE	0.05	recall	0.9105022831050228	0.006925000405526556	5	test
Residual gated+WBCE	0.06	recall	0.9059360730593606	0.009468694681884812	5	test
Residual gated+WBCE	0.07	recall	0.902283105022831	0.00890118205005383	5	test
Residual gated+WBCE	0.08	recall	0.8977168949771688	0.01000406497726331	5	test
Residual gated+WBCE	0.09	recall	0.8931506849315068	0.010512204961846	5	test
Residual gated+WBCE	0.1	recall	0.8885844748858448	0.012337220169960082	5	test
Residual gated+WBCE	0.11	recall	0.8821917808219177	0.009899307483414974	5	test
Residual gated+WBCE	0.12	recall	0.8757990867579908	0.005953609502468189	5	test
Residual gated+WBCE	0.13	recall	0.8657534246575341	0.010004064977263305	5	test
Residual gated+WBCE	0.14	recall	0.8639269406392694	0.011369771322364155	5	test
Residual gated+WBCE	0.15	recall	0.8575342465753424	0.014936463227211054	5	test
Residual gated+WBCE	0.16	recall	0.8520547945205479	0.012337220169960063	5	test
Residual gated+WBCE	0.17	recall	0.8465753424657535	0.015349530880339357	5	test
Residual gated+WBCE	0.18	recall	0.8438356164383561	0.01458330540883225	5	test
Residual gated+WBCE	0.19	recall	0.8374429223744292	0.009468694681884797	5	test
Residual gated+WBCE	0.2	recall	0.832876712328767	0.010996890026294325	5	test
Residual gated+WBCE	0.21	recall	0.8292237442922372	0.013155123553322327	5	test
Residual gated+WBCE	0.22	recall	0.8255707762557076	0.016272629845849738	5	test
Residual gated+WBCE	0.23	recall	0.8200913242009132	0.0166525867843018	5	test
Residual gated+WBCE	0.24	recall	0.8164383561643836	0.01658986495395884	5	test
Residual gated+WBCE	0.25	recall	0.8136986301369863	0.014221380367486236	5	test
Residual gated+WBCE	0.26	recall	0.8073059360730592	0.013468384660961284	5	test
Residual gated+WBCE	0.27	recall	0.8009132420091325	0.017860828507404506	5	test
Residual gated+WBCE	0.28	recall	0.7972602739726027	0.021073937459752192	5	test
Residual gated+WBCE	0.29	recall	0.793607305936073	0.02127089442712714	5	test
Residual gated+WBCE	0.3	recall	0.7881278538812786	0.02156295699199561	5	test
Residual gated+WBCE	0.31	recall	0.7835616438356164	0.02107393745975218	5	test
Residual gated+WBCE	0.32	recall	0.7789954337899544	0.019798614966829952	5	test
Residual gated+WBCE	0.33	recall	0.7726027397260273	0.020266978101527066	5	test
Residual gated+WBCE	0.34	recall	0.7634703196347032	0.018660106613426996	5	test
Residual gated+WBCE	0.35	recall	0.7570776255707763	0.01837864091095716	5	test
Residual gated+WBCE	0.36	recall	0.7506849315068493	0.02296762801819048	5	test
Residual gated+WBCE	0.37	recall	0.7452054794520547	0.026310247106644626	5	test
Residual gated+WBCE	0.38	recall	0.7378995433789954	0.02634984118037169	5	test
Residual gated+WBCE	0.39	recall	0.730593607305936	0.02260158661326865	5	test
Residual gated+WBCE	0.4	recall	0.7278538812785389	0.02250914619884246	5	test
Residual gated+WBCE	0.41	recall	0.7251141552511415	0.023148478275135314	5	test
Residual gated+WBCE	0.42	recall	0.7187214611872145	0.021562956991995626	5	test
Residual gated+WBCE	0.43	recall	0.715068493150685	0.018435277843092557	5	test
Residual gated+WBCE	0.44	recall	0.708675799086758	0.0197458888679814	5	test
Residual gated+WBCE	0.45	recall	0.7013698630136986	0.020825121919618956	5	test
Residual gated+WBCE	0.46	recall	0.6931506849315069	0.01974588886798143	5	test
Residual gated+WBCE	0.47	recall	0.6867579908675798	0.014294498486300017	5	test
Residual gated+WBCE	0.48	recall	0.680365296803653	0.014074004572988501	5	test
Residual gated+WBCE	0.49	recall	0.6739726027397259	0.015685446609422535	5	test
Residual gated+WBCE	0.5	recall	0.667579908675799	0.012670718653435269	5	test
Residual gated+WBCE	0.51	recall	0.6575342465753424	0.015484771650970938	5	test
Residual gated+WBCE	0.52	recall	0.6474885844748858	0.01837864091095717	5	test
Residual gated+WBCE	0.53	recall	0.6356164383561644	0.012670718653435246	5	test
Residual gated+WBCE	0.54	recall	0.6273972602739726	0.01051220496184595	5	test
Residual gated+WBCE	0.55	recall	0.6173515981735159	0.0180927970375881	5	test
Residual gated+WBCE	0.56	recall	0.6063926940639269	0.02127089442712717	5	test
Residual gated+WBCE	0.57	recall	0.5990867579908675	0.021514555231762104	5	test
Residual gated+WBCE	0.58	recall	0.5863013698630137	0.024075664523222025	5	test
Residual gated+WBCE	0.59	recall	0.5789954337899543	0.02127089442712716	5	test
Residual gated+WBCE	0.6	recall	0.5689497716894978	0.01392506911596064	5	test
Residual gated+WBCE	0.61	recall	0.5625570776255708	0.01720679788257239	5	test
Residual gated+WBCE	0.62	recall	0.5515981735159817	0.01690114659664087	5	test
Residual gated+WBCE	0.63	recall	0.5452054794520548	0.01534953088033939	5	test
Residual gated+WBCE	0.64	recall	0.5305936073059361	0.022693650483633213	5	test
Residual gated+WBCE	0.65	recall	0.5205479452054794	0.020925003173314312	5	test
Residual gated+WBCE	0.66	recall	0.5077625570776256	0.02530026516382663	5	test
Residual gated+WBCE	0.67	recall	0.49589041095890407	0.021803354130252667	5	test
Residual gated+WBCE	0.68	recall	0.47853881278538807	0.021993780052588688	5	test
Residual gated+WBCE	0.69	recall	0.469406392694064	0.021270894427127176	5	test
Residual gated+WBCE	0.7	recall	0.4529680365296803	0.02530026516382661	5	test
Residual gated+WBCE	0.71	recall	0.44383561643835606	0.02403232395788268	5	test
Residual gated+WBCE	0.72	recall	0.42831050228310497	0.022922192507782893	5	test
Residual gated+WBCE	0.73	recall	0.4200913242009133	0.0228310502283105	5	test
Residual gated+WBCE	0.74	recall	0.3981735159817351	0.02930923568197482	5	test
Residual gated+WBCE	0.75	recall	0.38630136986301367	0.03302225521783478	5	test
Residual gated+WBCE	0.76	recall	0.36803652968036527	0.03647255807801983	5	test
Residual gated+WBCE	0.77	recall	0.3506849315068493	0.0346851671503798	5	test
Residual gated+WBCE	0.78	recall	0.3333333333333333	0.03228798087609806	5	test
Residual gated+WBCE	0.79	recall	0.3187214611872146	0.033771437602010214	5	test
Residual gated+WBCE	0.8	recall	0.30410958904109586	0.03689881981888022	5	test
Residual gated+WBCE	0.81	recall	0.27945205479452057	0.03920032151841964	5	test
Residual gated+WBCE	0.82	recall	0.24931506849315072	0.034865039577755386	5	test
Residual gated+WBCE	0.83	recall	0.2237442922374429	0.030969543301941863	5	test
Residual gated+WBCE	0.84	recall	0.20821917808219176	0.03380229319328173	5	test
Residual gated+WBCE	0.85	recall	0.18995433789954336	0.040790340518953964	5	test
Residual gated+WBCE	0.86	recall	0.16621004566210043	0.04480938968163322	5	test
Residual gated+WBCE	0.87	recall	0.13881278538812786	0.03675728182191435	5	test
Residual gated+WBCE	0.88	recall	0.11415525114155249	0.038879877547777164	5	test
Residual gated+WBCE	0.89	recall	0.08858447488584474	0.03395615058005152	5	test
Residual gated+WBCE	0.9	recall	0.06757990867579908	0.03513312157382894	5	test
Residual gated+WBCE	0.91	recall	0.052968036529680365	0.026349841180371703	5	test
Residual gated+WBCE	0.92	recall	0.03744292237442922	0.02424825214128174	5	test
Residual gated+WBCE	0.93	recall	0.0228310502283105	0.01646370445417347	5	test
Residual gated+WBCE	0.94	recall	0.01004566210045662	0.017507113710210787	5	test
Residual gated+WBCE	0.95	recall	0.0027397260273972603	0.0040841424246571495	5	test
Residual gated+WBCE	0.96	recall	0.0	0.0	5	test
Residual gated+WBCE	0.97	recall	0.0	0.0	5	test
Residual gated+WBCE	0.98	recall	0.0	0.0	5	test
Residual gated+WBCE	0.99	recall	0.0	0.0	5	test
Residual gated+WBCE	1.0	recall	0.0	0.0	5	test
