Gene,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333
S000005075,6.658342361,10.57225418,7.36322403,5.573678493,4.43322134,4.274509907,3.768146992,3.773249865,2.967312574,5.521300793,8.529680252,7.047715664,8.750862122,9.717045784,6.559819221,4.697488785,4.267558575,4.732652664,3.546005964,3.353131771,2.748571396,6.504633904,7.740343571,6.220457077,11.23565388,7.221302032,6.654977322,4.75253582,4.469008446,4.094537735,4.095499516,3.090234756,6.229670525,6.16437006,7.082911491,7.197094917
S000005493,1.416572094,3.234681845,2.531214476,3.59842515,3.603816271,3.370370388,2.698808193,3.434691906,1.127118707,1.751121163,1.401826501,1.953299403,2.629162073,3.706818342,3.217833042,3.781963348,2.402452707,3.9683671,2.649140358,2.922246218,2.797714233,2.050463438,1.769313216,2.098311901,1.655677795,3.408284187,2.769230843,3.079107761,3.386363506,2.926470757,3.265642166,2.496909618,2.670329809,1.724409461,1.896865487,1.890041351
S000005937,0.524890557,1.0269198557142858,0.9005999628571428,0.7218383338571428,0.7590187820000001,0.7563025122857143,0.6031573744285713,0.31258397114285713,0.44171568314285714,0.37459962614285713,0.42482063885714283,0.4101522901428571,0.5159915182857143,1.0129870262857144,0.5677200618571429,0.476679714,0.5285873605714286,0.5421282467142857,0.536617053,0.23341560914285717,0.3742040764285714,0.49742532342857143,0.6140404967142857,0.6508724682857142,0.442525744,0.8020287545714285,0.8558500537142858,0.6212692068571428,0.5224321208571429,0.52761106,0.3554963372857142,0.2627582427142857,0.4557299901428572,0.5362767078571429,0.5451393657142857,0.46784228357142854
S000001901,0.362088531,0.34566474,0.303064704,0.338582695,0.468013495,0.364923745,0.373781145,0.390804619,0.476997614,0.44618836,0.368721455,0.39390862,0.360505193,0.304545462,0.442437917,0.215753421,0.307692319,0.349999994,0.354903907,0.425485969,0.353142858,0.37899071,0.407725334,0.449851036,0.40415138,0.317159772,0.247737557,0.362068981,0.36570248,0.259453803,0.344676197,0.574783683,0.339560449,0.417322844,0.392315447,0.435684621
S000000003,19.064700125,7.217340946,14.918274879999998,18.206412314999998,19.6975317,23.5010891,25.23293495,29.606060030000002,44.39164734,29.398543359999998,26.110731125,20.0172596,18.10218239,7.0500001905000005,11.0671555985,16.55194092,29.032329555,21.803570745000002,23.17795658,32.87040901,48.62685776,24.43511772,26.972640035,21.586395265,19.998779300000002,7.9733726975,13.995475294999999,13.900102135000001,19.10743713,20.026786805,24.987377164999998,34.896783830000004,35.94450569,18.426672935,21.616784095,18.080911635
S000002707,0.175936431,0.113294795,0.328036308,0.253093362,0.253647596,0.325708061,0.466955543,0.88401252,4.405569077,0.633408129,0.349315077,0.678172588,0.149253741,0.107954547,0.314898401,0.437214613,0.454849482,0.376530617,0.496461034,2.807775259,0.628571451,0.488156557,0.746781111,0.739821255,0.221001223,0.144378692,0.294117659,0.375253558,0.307851225,0.286764711,0.64763999,3.922125816,0.375824183,0.456692934,0.511627853,0.679460526
S000000824,0.4321793505,0.61705197775,0.566685595,0.645669289,0.60437711325,0.604847487,0.55173346775,0.603970736,0.70369251075,0.58856508875,0.51683789125,0.6550761165000001,0.50459244475,0.6159091219999999,0.67663653925,0.6649543565,0.66610925275,0.656632617,0.5755813569999999,0.5985421275,0.505428564,0.6580844445,0.53433476775,0.63977159925,0.44932845625,0.690236695,0.6875000185,0.7895537912499999,0.7414772735,0.67121852175,0.58562022825,0.62360935275,0.60219782225,0.70644682625,0.61830130575,0.5280082785
S000003390,0.60839951,0.40231213,0.622020423,0.714285731,0.672278404,0.734204829,0.902491868,1.071055412,4.543583393,1.365471005,1.348173499,0.950253785,0.826636076,0.592045426,0.626410842,0.832191825,0.717948735,1.020408154,1.014155746,2.732181311,1.597714305,1.040164709,1.313304782,0.815292954,0.993895054,0.797633171,0.4626697,0.590263724,0.831611574,0.828781545,1.394072533,3.51050663,1.012087941,0.96062988,1.019211292,0.817427397
S000000927,7.27922821,7.298265457,6.676504135,6.402699947,6.158249378,5.960784435,5.772480488,4.646813393,5.592009544,7.581838608,5.775114059,5.19695425,6.621125698,7.167045593,7.674943447,6.601598263,4.756968021,6.437755108,5.576339245,4.176025867,7.922285557,6.082388878,5.290772438,5.049652576,6.358974457,7.972781181,5.916289806,6.707911491,6.213842869,5.758403778,4.322722435,3.247218847,6.263736248,5.312007904,5.244691372,5.863070488
S000000605,44.04199982,63.09132767,67.03859711,72.19347382,72.4545517,62.38452911,66.76705933,67.46917725,26.34019279,41.26233673,55.84018326,52.86598587,60.88978577,55.27841187,62.56771851,71.83789825,50.28762436,48.66020584,53.33670044,43.20842361,20.74285698,42.10298538,50.16309357,36.61270905,48.97558212,41.59999847,64.25452423,46.87018204,56.89359283,60.33508301,47.78924561,38.81829071,36.05384445,38.16929245,44.75833893,42.80082703
S000002597,1.943246245,1.587283254,1.468785405,1.535433054,1.221099973,1.360566497,1.224268675,1.444096088,0.94430995,1.684977651,2.472602844,1.446700454,1.373134375,1.607954621,1.505643249,1.536529779,1.085841775,1.496938705,1.671385169,1.518358588,1.125714302,1.633367658,1.874463439,1.716981053,1.597069621,2.124260426,1.796380162,1.774847984,1.330578566,1.411764741,1.103183389,1.423980117,1.521978021,1.682086587,1.368048549,1.674273729
S000001078,0.592508554,0.593063533,0.465380251,0.615298092,0.55106622,0.539215684,0.492957711,0.518286288,1.548426151,0.680493295,0.840182662,0.532994926,0.513203263,0.460227281,0.537246048,0.680365264,0.676700115,0.565306127,0.546006024,0.458963275,0.594285727,0.595262587,0.710300386,0.55213505,0.724053741,0.789349079,0.471719474,0.44320491,0.506198347,0.494747907,0.664105415,0.479604423,0.635164857,0.538385808,0.539939344,0.615145206
S000003279,2.127128124,1.508670449,1.345062494,1.654668212,1.705948472,2.038126469,1.944745302,1.914315581,0.503631949,1.758968592,2.331050158,2.506598949,1.299655557,1.685227394,1.481941342,1.583333373,1.542920828,1.844897985,1.936299205,1.663066983,0.821714282,1.583934069,1.653433561,1.758689284,2.592185736,1.668639064,1.078054309,1.827586293,1.986570239,2.09663868,3.210757494,1.304079056,1.004395604,1.63188982,2.12032342,1.768672109
S000003307,0.642451763,0.486705184,0.507377982,0.485939264,0.676767707,0.612200439,0.527627289,0.459770113,0.550847471,0.552690625,0.680365264,0.467005074,0.448909312,0.550000012,0.533860028,0.520547926,0.643255293,0.614285707,0.70879674,0.593952477,0.450285733,0.491246134,0.464592278,0.383316785,0.689865708,0.489940852,0.326923072,0.64908725,0.534090936,0.545168102,0.59055984,0.663782418,0.46813187,0.545275629,0.430738091,0.471991658
S000002620,7.223609924,7.594219685,8.778660774,8.686164856,7.736251831,7.912854195,8.981581688,9.117033005,17.26392365,11.14125633,8.910959244,8.647715569,7.560276031,6.926136494,9.746049881,9.989726067,7.450389862,9.504081726,8.905964851,12.90172768,9.515428543,9.102986336,9.341201782,7.743793488,9.168498993,9.555029869,9.701357841,8.677484512,8.532025337,8.710083961,8.361142159,13.12731743,10.48791218,7.326771736,8.944387436,7.518671513
S000003323,0.97956872,0.870520234,0.763904691,0.982002318,1.60718298,1.155773401,1.145178676,0.722048044,1.858353615,1.304932833,1.281963587,0.889340043,0.748564899,1.050000072,0.806997716,1.086758018,0.720178366,1.010204077,0.873609662,1.638228893,1.32457149,1.085478902,1.126609445,1.19860971,1.025641084,1.052071095,0.95927608,1.088235378,1.213842988,1.154411793,1.464324951,1.66625464,1.143956065,1.090551257,0.90090996,1.060165882
S000002172,3.223609447,1.913294792,4.059023857,3.248593807,3.461279631,3.737472773,4.413867474,8.760710716,29.70217896,7.897982597,6.363014221,7.020304203,3.918484688,2.049999952,4.183972836,3.728310585,3.92976594,4.460204124,6.240646839,19.48272133,8.955428123,6.183316231,7.953862667,8.704071999,4.852258682,3.073373079,3.873303175,3.229208946,3.426652908,4.168067455,7.339187622,20.42150688,7.674725533,5.554133892,7.676440716,7.685684204
S000006292,6.245176315,5.365317822,7.897843361,6.125984192,6.607183456,6.20370388,6.92307663,6.343782425,10.06295395,8.33071804,7.363013744,6.638578892,6.513203621,5.373863697,5.980813026,7.54337883,6.749164104,5.26836729,6.098078251,7.361771107,9.853713989,7.270854473,6.490343571,7.129096508,7.857142925,6.323076725,8.339366913,5.039554119,6.017561913,5.63445425,6.563117981,9.038318634,7.814285755,6.142716408,5.800808907,6.032157421
S000002263,0.228149831,0.132947981,0.240635648,0.221597314,0.129068464,0.144880176,0.138678223,0.135841176,0.234866828,0.154708534,0.280821919,0.12791878,0.243398413,0.20113638,0.266365677,0.117579915,0.333333343,0.126530603,0.287158728,0.179265663,0.298285723,0.238928944,0.219957083,0.175769627,0.373626381,0.22485207,0.174208149,0.100405678,0.098140493,0.130252108,0.148188815,0.044499379,0.161538467,0.140748039,0.237613738,0.22614105
S000001693,9.320090294,14.78034687,11.92508507,14.83914471,12.02918148,13.01198292,8.579631805,11.08046055,3.518159866,5.929372787,8.077625275,7.009137154,9.004592896,15.11022758,11.33069992,15.37785435,13.14492702,9.938775063,9.788674355,7.052915573,5.227428436,6.830071926,4.815450668,7.922542095,7.217338085,14.13254356,13.25452423,9.874239922,11.26446247,9.711134911,8.190999031,4.199010849,8.568132401,6.837598324,6.186046124,7.2188797
S000003571,11.23268986,15.98728275,15.7775259,23.19010353,29.47026062,26.57952118,23.27193832,23.96238327,4.968523026,18.05044937,16.19406319,12.60507584,10.8185997,13.90113735,16.80022621,22.97031975,25.71460533,21.78367424,20.97269821,17.30993462,21.04571342,17.82183266,10.19206047,14.03078461,8.323565483,11.85443783,17.9592762,19.35902786,24.52995872,24.1071434,21.90340424,12.98022175,19.46593475,15.55807018,12.10313416,11.14419079
S000007237,6.15550518,5.74104023,2.843359947,3.389201164,1.875421047,2.480392218,2.670639038,2.437826633,2.653753042,3.528027296,3.58447504,4.346192837,2.575201035,6.017045498,4.449210167,3.138127804,2.224080324,3.697958946,2.597573042,2.672786236,1.745142817,3.196704388,3.654506445,3.465739965,3.54334569,5.842603683,4.429864407,4.546653271,4.167355061,3.680672407,2.801317215,3.315203905,3.096703291,2.6781497,3.695652008,3.664937496
S000001233,10.82746887,14.11907578,9.811577797,9.404949188,8.930416107,7.568627357,7.719392776,6.450365543,1.915254235,6.540359497,8.485159874,5.009136677,8.526981354,14.08295536,10.5733633,11.19178104,8.532887459,5.106122494,8.572295189,5.07883358,9.32914257,3.702368498,6.706008434,6.846077919,13.34920692,14.3727808,11.1685524,7.917850494,8.489668846,7.303571701,3.76070261,2.609394312,8.928571701,5.253936768,4.323558807,4.93879652
S000001495,1.216799021,1.006936431,0.76276958,1.160854936,1.470258236,1.286492348,1.267605543,0.81086731,1.169491529,0.95179379,1.044520617,0.923857868,0.870264173,1.159090996,0.61625278,0.614155233,1.196209669,1.24387753,1.20728004,1.181425452,0.680000007,0.899073124,1.087982893,0.794438958,0.73382175,0.739645004,1.024886847,1.152129889,1.111570239,1.459033608,0.839736581,1.250926971,0.983516514,0.595472455,1.278058648,0.835062206
S000005506,2.875141859,1.854335189,1.988649249,1.753655791,1.134680152,1.54793036,1.672805905,1.756530881,1.88256669,1.865470886,1.349315047,1.547208071,2.261768103,1.756818295,1.583521485,1.488584399,1.778149366,1.235714197,1.617795706,1.520518422,2.245714188,1.97116363,1.75321877,1.894736886,1.0,1.407100677,1.693438888,1.520283937,1.367768526,1.414915919,1.210757494,1.372064233,0.961538494,1.881889701,1.759352803,1.410788298
S000005674,3.393870592,2.608092546,3.559591532,3.478065491,3.062850714,3.283224344,3.539544821,3.738766909,2.783293009,2.479820728,2.407534122,2.405076027,2.476464033,2.919318199,3.091422081,3.632420301,3.92976594,3.572448969,3.710818768,2.895248413,2.611428499,2.383110046,1.877682447,2.057596922,2.846153975,4.149112701,4.28054285,3.766734362,4.671487808,4.808823586,4.706915379,2.222496748,2.502197742,2.11122036,2.095045328,2.128630638
S000002520,0.486946672,0.595375717,0.518728733,0.400449932,0.32659936,0.322440088,0.458288163,0.382445127,0.575060546,1.072870016,1.363013744,1.12791872,0.846153855,0.601136386,0.633182824,0.381278574,0.321070224,0.415306121,0.226491392,0.431965441,0.732571423,1.276004076,1.371244669,0.956305921,0.637362659,0.501775146,0.538461506,0.435091317,0.361570239,0.264705896,0.28430298,0.28553769,0.953846216,1.201771617,1.328614593,1.070539355
S000004821,1.70062427975,1.91271667175,2.05533486625,1.55089993025,1.171436645,1.38916118075,1.408721499,1.56165099875,1.2276029290000001,1.36575116225,1.760844767,1.41497463,1.6067739202499998,1.44062505675,1.8476297482500001,1.7868151292499999,1.15523972375,1.23596934975,1.35717893375,1.269708395,2.5231428295,1.42121522875,1.6290235819999999,2.0858987495,1.78235660475,1.51627217225,1.63829187275,1.534482844,1.1874999815,1.16990548375,1.3188804462500001,1.11495665475,1.63736267375,1.5123031139999998,1.481041379,1.6833504735
S000001899,3.356413364,5.127167702,4.153234959,3.668166637,3.939394236,3.540304899,4.124593735,3.417973042,0.295399517,2.649103403,2.845890522,2.752284288,3.368541956,4.85340929,4.599322796,4.445205688,2.95875144,3.528571129,3.177957296,1.855291605,2.125714302,2.288362503,2.456008434,2.243296862,3.334554434,3.820118189,4.079185486,3.46855998,3.489669323,3.327731133,4.251372337,1.05809629,2.50109911,1.896653533,2.02426672,2.183609724
S000003802,0.306469917,0.151445091,0.376844496,0.160854906,0.23456791,0.355119795,0.46045503,0.596656203,2.410411835,0.278026909,0.606164396,0.401015222,0.380022973,0.128409103,0.208803609,0.261415511,0.364548504,0.349999994,0.412537903,1.086393118,0.933714271,0.426364571,0.504291832,0.561072528,0.27716729,0.132544383,0.302036226,0.1845842,0.322314054,0.386554629,0.423710197,2.216316462,0.451648355,0.413385838,0.629929185,0.617219865
S000005645,1.2065835,1.360693574,0.962542593,1.536558032,1.583614111,1.57407403,1.624051809,2.006269693,4.027845383,0.843049347,0.912100494,1.201015234,1.216992021,1.238636374,1.174943566,1.455479503,1.726867318,1.746938705,1.438827038,3.88228941,1.182857156,0.974253297,1.095493555,1.114200592,0.730158746,0.867455661,1.44909513,1.30527389,1.507231355,1.347689152,1.796926498,5.650185108,0.686813176,1.035433054,1.19817996,1.082987547
S000004984,0.920544803,1.200000048,0.811577737,1.258717656,0.904601574,1.058823466,0.881906807,0.94775337,2.054479361,1.107623458,0.964611888,0.669035554,0.981630385,1.073863626,0.994356632,1.259132504,1.346711278,1.043877602,0.663296223,1.233261347,2.107428551,1.345005155,1.121244669,1.159880877,0.409035414,0.589349091,0.804298639,0.756592333,1.042355418,1.144958019,0.706915498,2.025957823,0.715384603,1.370078683,1.184024215,0.826763391
S000004594,1.637911558,1.53410399,2.639046669,2.475815535,3.140291929,3.665577412,4.361863136,5.59770155,7.76876545,3.146861315,3.48744297,3.002030611,1.686567187,1.795454621,2.230248451,3.29223752,3.410256386,3.133673429,4.113245487,10.45572376,2.283428669,2.838310957,3.067596436,2.866931677,1.914530039,2.158579826,2.901583672,2.519269943,3.475206375,3.558823586,4.935236454,12.31149483,2.630769253,2.851377964,3.024266958,2.614107609
S000002298,0.469920576,0.510982633,0.566401839,0.424071997,0.569023609,0.613289773,0.505958796,0.580982208,0.394673109,0.656950712,0.62785387,0.44263956,0.47301954,0.454545468,0.400677204,0.498858452,0.66332221,0.51224488,0.700707793,0.586393058,0.397714287,0.532440782,0.451716721,0.502482593,0.525030553,0.665088773,0.524886906,0.496957421,0.47210744,0.57247901,0.638858438,0.417799711,0.469230801,0.437007874,0.393326581,0.470954359
S000001872,1.472190619,0.802312136,0.576617479,0.953880847,1.222222328,1.328976035,1.356446266,1.924764872,10.09806252,4.082960129,2.934931517,3.104568243,1.716418028,0.75,1.02821672,1.009132504,1.051282048,1.195918322,1.348837137,5.520518303,6.306285381,3.478887558,3.440987349,4.32572031,1.135531187,0.474556208,0.747737527,0.942190707,1.068181872,1.154411793,1.537870646,11.29048157,3.971428633,3.191929102,3.481293917,3.223028898
S000001454,0.372304201,0.462427735,0.523268998,0.410573691,0.573512912,0.433551192,0.63055253,0.355276912,0.092009686,0.136771306,0.221461192,0.223350257,0.40642944,0.469318181,0.582392752,0.68264842,0.472686768,0.561224461,0.562183976,0.273218125,0.153142855,0.269824922,0.325107276,0.216484606,0.597069621,0.8284024,0.392533958,0.458417892,0.398760319,0.385504216,0.509330451,0.284301579,0.247252747,0.192913383,0.202224463,0.280082971
S000002213,13.173666,7.856647015,38.39727783,33.75365448,27.23120308,22.66775513,17.22968483,13.33228874,25.7687664,23.64349937,27.97602654,24.63654709,18.80482292,10.91704559,37.42212296,31.55136871,19.08361244,19.81122398,14.19009018,20.95140266,12.02057171,28.25540733,24.40558052,19.96425056,17.53479767,15.39053249,40.58031845,23.95334816,22.26859474,18.67121887,8.441273689,24.59826851,15.5065937,24.49409485,24.44286919,23.5290432
S000004681,1.2065835,1.278612614,1.339387059,1.121484756,0.874298573,0.588235319,0.720476687,0.546499491,0.521791756,1.989910364,3.283105135,2.730964422,1.605051756,1.640909076,1.229119658,0.781963468,0.92753619,0.877551019,0.457027286,0.694384456,1.116571426,2.934088469,2.842274666,1.711022854,1.261294365,1.500591755,1.302036166,1.046653152,0.880165219,0.87500006,0.706915498,0.458590806,2.565934181,3.188976288,3.039433718,2.338174105
S000004389,1.289443851,1.010404587,1.098751426,1.152980924,0.838383853,0.905228734,1.098591566,1.404388666,6.159806252,1.303811789,1.253424764,1.514720798,0.942594767,1.048863649,0.816027105,1.098173499,1.294314384,0.869387686,0.901921034,2.917926788,2.088000059,1.056642652,1.444206119,1.203575015,1.111111164,1.286390543,0.899321258,0.884381354,0.823347032,0.817226946,1.121844172,5.333745003,1.364835143,1.149606347,1.30333662,1.440871239
