Gene,Cytoplasm,Nucleus,Mitochondrion,Cell membrane,Cytoskeleton,Ribosome,Endoplasmic reticulum,Secreted,Vacuole,Peroxisome,Golgi,Endosome,Lysosome
S000003180,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001252,1,1,1,1,1,1,1,1,1,0,0,0,0
S000007243,1,1,1,1,1,1,1,0,1,1,0,1,1
S000004042,1,1,0,0,0,0,0,0,0,0,0,0,0
S000000315,1,1,1,1,0,1,1,0,0,1,0,0,0
S000000308,1,1,1,1,0,1,0,1,1,1,0,0,0
S000001602,1,1,1,1,0,0,1,1,1,0,1,1,1
S000005895,1,1,1,1,1,0,0,0,0,0,0,0,0
S000005982,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005421,1,1,1,1,0,1,1,1,1,1,0,1,1
S000006310,1,1,1,1,1,1,0,0,0,0,0,0,0
S000004614,1,1,1,1,1,1,0,0,1,0,1,0,0
S000007275,1,1,1,1,0,1,0,0,0,1,0,0,0
S000000633,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005609,1,1,1,1,1,1,1,1,1,0,0,0,0
S000003653,1,1,1,1,0,0,1,1,1,1,1,1,0
S000002652,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004298,1,1,1,1,1,1,1,1,1,0,1,0,1
S000005957,1,1,1,1,1,1,1,1,1,0,1,1,1
S000007246,1,1,1,0,0,1,0,0,0,0,0,0,0
S000006323,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001691,1,1,1,1,1,1,0,1,0,0,0,0,0
S000028542,1,1,1,0,1,0,0,0,0,0,0,0,0
S000007523,1,1,1,1,1,0,1,1,1,1,1,0,0
S000001750,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002902,1,1,1,0,0,1,0,0,0,0,0,0,0
S000000135,1,1,1,1,1,1,1,1,1,0,0,0,1
S000004003,1,1,1,1,0,1,0,0,0,0,0,0,0
S000000015,1,1,1,1,1,1,1,1,1,0,0,0,0
S000002980,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002479,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003289,1,1,1,1,0,0,1,0,1,0,1,1,1
S000004163,1,1,1,1,0,0,0,0,1,1,1,0,0
S000000738,1,1,1,1,1,1,1,1,1,1,1,0,1
S000003439,1,1,1,1,1,0,1,1,1,1,0,1,1
S000005627,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000014,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000632,1,1,1,0,1,0,0,1,1,1,0,0,0
S000028845,1,1,0,0,0,0,0,0,0,1,0,0,0
S000004344,1,1,1,1,0,0,0,0,0,0,0,0,0
S000003344,1,1,1,1,0,1,1,0,0,1,0,0,0
S000005959,1,1,1,1,1,1,1,1,1,0,0,1,0
S000001736,1,1,1,1,1,1,0,1,1,1,0,1,0
S000000647,1,1,0,0,0,0,0,0,1,0,1,0,0
S000003596,1,1,1,1,1,0,1,1,0,1,0,0,0
S000003521,1,1,1,1,0,1,1,1,1,1,0,1,0
S000005818,1,1,1,1,0,1,1,1,1,1,1,0,0
S000002667,1,1,1,1,1,1,1,1,1,1,0,0,0
S000003479,1,1,1,1,1,0,0,1,0,1,1,0,0
S000001705,1,1,1,1,1,0,0,0,0,0,0,1,0
S000001796,1,1,1,1,1,0,1,0,1,1,1,1,0
S000004654,0,0,0,0,0,0,0,0,0,0,0,0,0
S000002211,1,1,1,1,1,1,0,0,0,1,0,0,0
S000002273,1,1,1,0,1,1,0,0,0,0,0,0,0
S000002361,1,1,1,0,0,1,0,0,0,0,0,0,0
S000001285,1,1,1,1,1,0,1,1,1,0,1,0,0
S000000817,1,1,1,1,1,1,1,1,1,1,1,1,0
S000000307,1,1,1,1,1,1,1,1,1,0,0,1,0
S000000500,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000655,1,1,1,0,1,0,0,0,0,0,0,0,0
S000006084,1,1,1,1,1,0,0,1,1,0,0,0,0
S000001154,1,1,0,0,1,0,0,0,0,0,0,0,0
S000007401,0,0,0,0,0,0,0,0,0,0,0,0,0
S000002532,1,1,1,1,0,0,0,0,0,1,0,0,0
S000002589,1,1,0,0,0,0,0,0,0,0,0,0,0
S000001469,1,1,1,1,1,0,0,0,1,1,0,0,1
S000001341,1,1,1,1,1,1,1,1,0,0,0,0,0
S000000534,1,1,1,1,1,1,1,1,1,0,1,1,0
S000007346,0,0,0,0,0,0,0,0,0,0,0,0,0
S000007392,0,0,0,0,0,0,0,0,0,0,0,0,0
S000001418,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003859,1,1,1,0,0,0,1,0,0,1,0,0,0
S000005073,1,1,1,1,0,1,0,1,1,0,0,0,0
S000000677,1,1,1,1,1,1,0,1,1,1,0,0,0
S000000164,1,1,1,1,0,0,0,1,0,1,0,0,0
S000004776,1,1,1,1,0,1,0,0,1,1,1,0,0
S000004982,1,1,1,1,0,1,1,1,1,1,1,0,1
S000005827,1,1,1,1,1,0,1,1,1,1,0,0,0
S000003265,1,1,1,1,1,1,1,0,0,1,0,0,0
S000003209,1,1,1,1,1,0,1,1,1,1,1,0,1
S000001599,1,1,1,1,0,0,0,0,1,1,1,0,0
S000001642,1,1,1,1,1,0,1,1,1,0,0,0,0
S000001537,1,1,1,1,0,1,0,0,1,0,0,0,0
S000006205,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000607,1,1,1,1,1,1,0,1,0,0,0,0,0
S000028837,1,1,1,0,0,0,0,0,0,0,0,0,0
S000006251,1,1,1,0,0,0,0,0,0,1,1,0,0
S000003508,1,1,1,1,1,1,0,1,0,0,0,0,0
S000005031,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000025,1,1,1,0,0,1,0,1,0,0,0,0,0
S000003820,1,1,1,1,1,0,1,1,1,1,0,1,0
S000006033,1,1,1,1,1,1,1,0,1,1,1,1,1
S000003114,1,1,0,1,0,1,1,0,0,1,0,0,0
S000001427,1,1,1,0,1,1,0,1,0,0,0,0,0
S000003915,1,1,0,1,0,0,0,1,1,1,1,0,0
S000001171,1,1,1,1,1,1,1,1,1,0,1,1,1
S000000971,1,1,1,1,1,1,1,1,1,1,0,1,1
S000001060,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000843,1,1,1,1,1,1,0,0,0,0,1,0,0
S000001390,1,1,1,1,1,1,1,1,1,0,0,0,1
S000001570,1,1,1,1,1,1,1,1,1,1,0,0,1
S000003179,1,1,1,1,1,1,1,0,1,1,1,0,0
S000004604,1,1,1,0,0,0,0,0,0,0,0,1,0
S000000363,1,1,1,1,0,1,1,1,1,1,1,1,0
S000000912,1,1,1,1,1,1,1,1,1,0,0,0,0
S000003549,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003983,1,1,1,1,1,1,1,1,1,1,1,0,0
S000005313,1,1,1,1,0,1,1,1,1,0,1,0,1
S000007410,0,0,0,0,0,0,0,0,0,0,0,0,0
S000003654,1,1,1,1,0,1,1,1,0,1,0,0,0
S000001012,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003911,1,1,1,1,1,1,1,1,1,0,0,0,0
S000004783,1,1,1,1,1,1,1,1,1,1,0,0,0
S000000033,1,1,1,1,1,1,1,1,1,0,0,0,0
S000006355,1,1,1,0,0,1,0,0,0,1,0,0,0
S000001361,1,1,1,1,0,1,1,1,1,1,1,1,1
S000003604,1,1,1,1,0,1,1,1,1,1,0,0,0
S000001780,1,1,1,1,1,1,1,1,1,0,1,1,0
S000004905,1,1,1,1,1,0,1,0,0,0,0,0,0
S000001299,1,1,1,1,1,1,1,1,0,1,0,0,0
S000004029,1,1,1,0,0,0,0,0,0,0,1,0,0
S000005687,1,1,1,1,1,0,0,1,1,1,0,0,0
S000001936,1,1,1,1,1,0,0,1,1,1,0,1,0
S000004854,1,1,1,1,0,0,1,1,0,1,0,0,0
S000002257,1,1,1,1,1,0,1,1,1,1,1,1,1
S000002427,1,1,1,1,0,1,0,1,0,1,0,0,0
S000004935,1,1,1,1,1,0,0,0,0,1,0,1,0
S000001737,1,1,0,1,0,1,1,0,0,0,0,0,0
S000005069,1,1,1,1,0,1,1,1,0,0,0,0,0
S000001910,1,1,1,1,1,1,1,1,1,0,1,0,0
S000004855,1,1,1,0,1,1,0,0,0,0,0,0,0
S000001884,1,1,1,1,1,1,1,1,1,1,0,0,0
S000002171,1,1,1,1,1,1,1,0,0,0,0,0,0
S000004336,1,1,1,1,1,1,1,1,1,0,1,1,1
S000000926,1,1,1,1,1,1,0,1,1,1,0,0,0
S000004051,1,1,1,1,1,1,1,1,1,0,0,0,1
S000000688,1,1,1,1,1,1,1,1,1,0,1,1,1
S000002988,1,1,1,1,0,1,1,1,1,1,1,1,0
S000005907,1,1,1,1,0,0,0,0,0,0,0,0,0
S000006226,1,1,1,1,0,1,0,0,0,1,1,0,0
S000000271,1,0,1,1,1,0,1,1,1,0,0,0,0
S000004418,1,0,1,1,0,0,1,1,0,0,1,1,0
S000003835,1,1,1,1,0,0,1,1,1,0,0,0,0
S000002553,1,1,1,1,1,1,1,1,1,0,0,0,0
S000000022,1,1,0,1,1,0,1,0,1,0,0,0,0
S000005407,1,0,0,1,0,0,0,1,0,1,0,0,0
S000000195,1,1,1,1,1,1,1,1,1,1,0,1,0
S000002673,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002699,1,1,1,0,1,1,0,0,0,0,0,0,0
S000005755,1,1,1,1,1,1,1,1,0,1,0,1,0
S000005792,1,1,1,1,0,1,0,0,0,1,0,0,0
S000005284,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004089,1,1,1,1,0,1,1,1,0,0,1,1,0
S000005851,1,1,1,1,1,1,1,1,1,1,1,1,0
S000004727,1,1,1,1,1,1,1,1,1,1,0,0,1
S000004698,1,1,1,1,1,0,0,1,1,1,0,1,0
S000003437,1,1,1,1,0,0,0,0,0,0,0,0,0
S000006044,1,1,1,1,1,1,1,1,1,1,0,0,1
S000002193,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000601,1,1,1,1,1,1,1,1,1,0,1,1,0
S000001953,1,1,1,1,0,1,0,0,0,0,0,0,0
S000005584,1,1,0,1,1,0,0,0,0,0,0,0,0
S000004888,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005590,1,1,0,0,0,1,1,0,0,0,0,0,0
S000000012,1,1,1,1,1,0,1,1,1,0,1,1,1
S000005924,1,1,1,0,1,1,0,0,1,1,0,0,1
S000002155,0,0,0,0,0,0,0,0,0,0,0,0,0
S000000663,1,1,1,1,1,0,1,1,1,0,1,1,0
S000000133,1,1,1,1,1,0,1,1,1,0,1,1,1
S000007255,1,1,1,1,0,1,1,1,1,0,0,0,0
S000002958,1,1,1,1,0,1,0,1,1,1,0,0,0
S000003247,1,1,1,1,0,1,1,1,0,0,1,0,0
S000003814,1,1,0,1,1,0,0,1,0,0,0,0,0
S000001802,1,1,1,1,1,1,1,1,1,0,1,1,1
S000001035,1,1,1,1,0,0,1,0,1,1,1,0,0
S000004280,1,1,1,1,1,1,1,1,1,0,1,0,0
S000004334,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003938,1,1,1,1,0,0,1,1,1,0,1,1,1
S000006362,1,1,1,1,1,1,1,0,1,0,1,1,1
S000006397,1,1,1,1,0,0,0,0,0,0,0,0,0
S000004589,1,1,1,1,1,1,1,1,1,1,0,0,1
S000028508,1,1,1,1,1,1,1,1,1,0,1,1,1
S000000277,1,1,1,1,1,1,0,0,0,0,0,0,0
S000006040,1,1,1,0,0,1,1,0,0,1,0,0,0
S000003266,1,1,1,1,1,1,1,1,1,0,0,0,1
S000000369,1,1,1,0,1,0,0,0,0,0,0,0,0
S000005834,1,1,1,1,0,0,1,0,1,1,1,1,0
S000002177,1,1,1,1,1,0,1,1,1,1,1,1,1
S000002861,1,1,1,1,1,1,1,1,1,1,0,0,1
S000001115,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000746,1,1,1,1,1,0,1,1,1,1,0,0,0
S000002319,1,1,1,1,1,1,1,1,1,1,1,1,1
S000006207,1,1,1,1,0,0,1,0,1,0,1,0,0
S000006271,1,1,1,1,0,0,1,1,1,0,0,0,0
S000006437,1,1,1,1,1,1,1,1,1,0,0,0,0
S000001417,1,1,1,1,0,1,1,1,1,1,0,0,0
S000006270,1,1,1,1,1,1,1,1,1,1,0,1,1
S000005474,1,1,1,0,0,1,0,0,0,0,0,0,0
S000000857,1,1,1,1,1,0,1,1,0,1,1,0,0
S000001912,1,1,0,1,1,0,1,0,0,1,1,1,0
S000004141,1,1,1,1,0,1,1,1,0,1,1,0,0
S000005940,1,1,1,1,0,1,1,1,1,1,1,1,1
S000005969,1,1,1,1,1,1,0,1,1,0,1,0,0
S000003093,1,1,1,1,1,1,1,1,1,1,0,0,0
S000003136,1,1,1,0,0,0,0,1,0,0,1,1,0
S000004752,1,1,0,0,0,0,0,0,0,0,0,0,0
S000005692,1,1,1,0,0,0,1,1,0,1,1,0,0
S000004866,1,0,0,1,1,0,0,0,0,1,0,0,0
S000007221,1,1,1,0,0,0,0,0,0,0,0,0,1
S000003152,1,1,1,1,1,1,1,1,1,1,0,0,0
S000001147,1,1,1,1,1,0,1,0,1,1,1,1,1
S000004083,1,1,1,1,1,0,1,1,1,1,1,1,1
S000004878,1,1,1,0,0,1,0,0,0,0,0,0,0
S000005724,1,1,1,1,1,1,1,1,1,0,1,1,0
S000002484,1,1,1,1,1,1,1,1,1,0,1,1,0
S000005953,1,1,1,1,1,0,0,0,0,0,0,0,0
S000001205,1,1,1,1,0,1,1,1,1,1,1,0,1
S000005418,1,1,1,1,1,0,0,1,0,0,0,0,0
S000004920,1,1,1,1,1,1,1,1,1,1,0,1,1
S000005376,1,1,1,1,1,1,1,1,1,0,1,0,1
S000001428,1,1,1,1,0,1,1,1,1,1,1,0,0
S000002832,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001376,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000160,1,1,1,1,1,1,1,1,1,1,1,0,1
S000003132,1,1,1,0,1,0,0,0,0,0,0,0,0
S000002690,1,1,1,1,0,0,0,0,0,1,1,0,0
S000000958,1,1,1,0,1,1,0,0,0,1,0,0,0
S000001618,1,1,1,1,0,0,1,1,1,1,1,1,1
S000005999,1,1,1,1,1,1,1,1,1,0,0,0,1
S000002481,1,1,1,1,1,1,1,1,1,1,0,1,0
S000004907,1,1,1,1,1,1,1,1,0,0,0,0,0
S000002264,1,1,1,1,1,1,1,1,1,0,0,0,0
S000005811,1,1,1,1,1,1,1,0,0,0,0,0,0
S000005844,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004541,1,1,1,1,1,1,1,1,1,1,1,0,1
S000006262,1,1,1,1,0,1,1,1,1,1,0,0,0
S000000628,1,1,1,1,1,1,1,1,1,1,0,1,1
S000005998,1,1,0,0,0,1,0,0,0,0,0,0,0
S000006367,1,1,1,1,1,1,1,1,1,1,0,1,1
S000003609,1,1,1,1,1,0,1,1,1,1,1,0,0
S000003115,1,1,1,1,1,1,1,1,1,0,0,0,0
S000000405,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004128,1,1,1,1,1,1,1,1,1,1,1,1,0
S000004803,1,1,1,0,1,1,1,0,1,1,0,1,1
S000005085,1,1,1,1,1,1,1,1,1,1,0,0,1
S000005415,1,1,0,0,1,1,1,0,0,0,0,0,0
S000001056,1,1,1,1,1,0,0,0,0,0,0,0,0
S000004937,1,1,1,1,1,1,1,1,1,1,1,0,0
S000003363,1,1,1,1,1,0,1,1,1,0,1,0,0
S000003092,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005764,1,1,1,0,0,0,1,0,0,1,0,0,0
S000003032,1,1,1,1,1,1,0,1,0,0,1,0,0
S000000426,1,1,1,1,0,0,1,1,1,1,0,0,0
S000001556,1,1,1,1,1,1,1,1,1,1,1,1,1
S000006134,1,1,0,0,0,1,1,0,0,0,0,0,0
S000003163,1,1,1,1,1,1,1,1,1,0,1,1,1
S000003641,1,1,1,1,1,1,1,0,0,0,0,0,0
S000000797,1,1,1,1,0,1,0,1,0,1,0,0,0
S000005866,1,1,1,1,1,0,1,0,1,1,1,1,1
S000003719,1,1,1,1,1,0,1,1,1,1,1,1,0
S000000464,1,1,1,1,1,0,0,1,1,0,1,1,1
S000006333,1,1,1,1,1,1,1,1,1,0,1,0,0
S000002797,1,1,1,1,1,1,1,1,1,0,1,1,0
S000000251,1,1,1,1,0,1,0,0,0,0,0,0,0
S000000532,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000875,1,1,1,1,1,1,1,1,1,1,0,0,0
S000000343,1,1,1,1,0,1,1,1,1,1,0,1,1
S000003135,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001057,1,1,1,0,0,1,0,0,0,0,0,0,0
S000002706,1,1,1,1,0,1,1,1,1,1,0,0,0
S000004489,1,1,1,1,1,1,0,1,0,0,0,0,0
S000004538,1,1,1,1,1,1,0,1,1,0,0,0,0
S000004868,1,1,0,1,0,0,0,1,1,0,0,0,0
S000002559,1,1,0,1,1,1,0,0,0,1,0,0,0
S000000765,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004467,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000423,1,0,1,1,0,1,1,1,0,0,0,0,0
S000000520,1,1,0,1,1,1,0,1,0,0,0,0,0
S000002539,1,1,1,0,0,0,0,0,0,0,0,0,0
S000001677,1,1,1,1,1,1,1,1,1,0,0,0,1
S000003103,0,0,0,0,0,0,0,0,0,0,0,0,0
S000003473,1,1,1,1,1,0,1,1,1,0,1,1,1
S000005155,1,1,1,0,0,0,0,0,0,0,0,0,0
S000001918,1,1,0,1,0,0,1,1,1,0,1,1,1
S000005217,1,1,1,1,1,1,1,1,0,1,1,0,0
S000004501,1,1,0,1,1,0,0,0,0,0,0,1,0
S000002621,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005453,1,1,1,0,1,1,0,0,0,0,1,0,0
S000006167,1,1,1,1,1,1,1,1,1,0,1,1,0
S000003823,1,1,1,1,0,1,1,0,0,1,0,1,0
S000003469,1,1,1,0,0,0,0,0,0,0,0,0,0
S000002515,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003810,1,1,1,1,1,1,1,1,0,1,0,0,0
S000005980,1,1,1,1,1,1,1,1,1,0,0,0,0
S000002200,1,1,1,1,1,1,1,1,1,1,0,1,1
S000002892,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005874,1,1,1,1,1,1,1,1,1,1,1,1,1
S000028625,1,1,1,0,0,0,0,0,1,0,1,0,0
S000004644,1,1,1,1,0,0,0,1,0,1,0,0,0
S000005388,1,1,1,1,1,1,0,1,1,0,0,0,1
S000003424,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005451,1,1,1,1,1,1,0,0,0,0,0,0,0
S000006232,1,1,1,1,1,0,1,0,1,1,1,1,0
S000001015,1,1,1,1,1,1,1,1,1,0,0,1,1
S000000254,1,1,1,1,1,0,0,1,0,0,0,0,0
S000003215,1,1,1,0,0,1,0,1,0,0,0,0,0
S000007405,0,0,0,0,0,0,0,0,0,0,0,0,0
S000001921,1,1,0,0,0,0,0,0,0,0,0,0,0
S000002928,1,1,0,0,0,0,0,0,0,0,0,0,0
S000000129,1,1,1,1,1,0,1,1,1,1,0,0,0
S000005651,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001250,1,1,1,1,1,1,1,0,0,1,0,0,0
S000005739,1,1,1,1,1,1,0,0,0,0,0,0,0
S000001914,1,0,0,0,0,0,1,1,0,0,1,0,0
S000003187,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003270,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000247,1,1,1,1,1,1,1,1,1,1,1,0,0
S000004480,1,0,1,1,0,0,1,0,1,0,1,1,1
S000005796,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003021,1,1,1,1,0,1,1,0,0,0,1,0,0
S000001034,1,1,1,1,0,0,1,1,1,1,0,1,0
S000002378,1,1,1,0,0,1,0,0,0,0,0,0,0
S000000888,1,1,1,1,1,1,1,1,1,1,0,0,0
S000007472,1,1,1,1,1,1,0,1,0,0,0,0,0
S000001162,1,1,1,1,0,1,0,0,0,1,0,0,0
S000002259,1,1,1,1,1,1,1,1,1,1,0,0,0
S000000225,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002615,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000501,1,1,1,1,0,1,0,1,1,1,0,0,0
S000004523,1,1,1,1,1,1,0,1,1,0,0,0,0
S000004780,1,1,1,1,1,1,1,1,1,1,0,0,0
S000001382,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002329,1,1,1,1,1,1,1,1,1,1,0,0,0
S000001873,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004777,1,1,1,1,1,1,0,1,1,0,1,0,0
S000000425,1,1,1,1,1,1,1,1,1,1,0,0,0
S000000818,1,1,1,1,1,0,0,1,1,1,1,1,0
S000004218,1,1,1,1,1,1,1,1,1,1,0,0,0
S000005489,1,0,1,1,0,0,1,1,1,0,1,1,1
S000000786,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002743,1,1,1,1,1,1,1,1,1,1,1,1,0
S000004109,1,1,1,1,1,0,1,1,1,0,1,1,1
S000005734,1,1,1,1,1,0,1,1,1,0,0,0,0
S000006143,1,1,1,1,0,1,1,1,0,1,0,0,0
S000000104,1,1,1,1,1,1,0,0,0,0,0,0,0
S000001590,1,1,1,1,0,0,1,0,0,0,0,0,0
S000005283,1,1,1,1,1,1,1,0,0,1,1,0,0
S000002944,1,1,1,1,1,1,1,1,1,1,1,1,0
S000003441,1,1,1,1,1,1,1,1,1,1,1,1,1
S000006021,1,1,1,1,1,0,1,1,1,1,1,1,1
S000003565,1,0,1,1,0,0,1,1,1,0,0,0,0
S000003811,1,1,1,1,0,1,0,0,0,0,0,0,0
S000007234,1,1,1,1,0,0,0,0,1,0,0,0,0
S000005632,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004583,1,1,1,1,1,0,1,1,1,1,1,1,1
S000000769,1,1,1,1,1,0,1,1,1,0,1,1,0
S000001289,1,1,1,1,0,0,1,1,1,1,1,0,0
S000002635,1,1,1,1,1,1,1,1,1,0,0,0,0
S000001023,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004483,1,1,1,1,1,1,0,0,0,0,0,0,0
S000004674,1,1,1,1,1,1,1,1,1,1,0,0,0
S000001769,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001314,1,1,1,0,1,1,0,0,1,0,0,0,0
S000006188,1,1,1,1,1,1,0,0,0,0,0,0,0
S000005203,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001670,1,1,1,1,1,0,1,1,0,1,0,0,0
S000005362,1,1,1,1,1,1,1,1,1,1,0,0,1
S000000869,1,1,1,1,1,1,0,0,1,1,1,0,0
S000002927,1,1,1,1,1,1,1,1,1,0,1,0,0
S000005865,1,1,0,0,0,0,1,0,0,0,0,0,0
S000001512,1,1,1,1,1,1,1,1,1,1,0,0,0
S000005699,1,1,1,1,0,1,0,1,1,1,0,0,0
S000002587,1,1,1,1,1,0,1,0,1,1,1,1,1
S000006128,1,1,1,1,1,1,1,1,1,0,1,0,1
S000004957,1,1,1,1,1,0,1,1,1,1,1,0,0
S000003628,1,1,1,1,1,1,0,1,0,0,0,0,0
S000006209,1,1,1,1,0,0,1,1,1,1,1,1,0
S000005763,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005232,1,1,1,1,1,1,0,1,1,1,0,0,0
S000003317,1,1,1,1,1,1,0,1,0,0,0,0,0
S000003068,1,1,1,1,1,1,1,0,1,1,1,1,1
S000004263,1,1,0,1,1,1,0,1,0,1,1,0,0
S000004144,1,1,1,0,0,1,0,0,0,0,0,0,0
S000005538,1,1,0,1,1,0,0,0,0,0,0,0,0
S000003578,1,1,0,0,1,0,0,0,0,0,0,0,0
S000000310,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005593,1,1,1,1,0,0,1,1,1,0,1,1,1
S000007347,0,0,0,0,0,0,0,0,0,0,0,0,0
S000028725,1,0,1,1,0,0,1,1,1,0,0,0,0
S000001106,1,1,1,1,1,1,1,1,1,1,0,1,1
S000005100,1,1,1,1,1,0,1,1,1,1,1,0,0
S000122558,1,1,1,1,0,1,1,1,0,0,1,0,0
S000007374,0,0,0,0,0,0,0,0,0,0,0,0,0
S000003794,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005884,1,1,1,1,1,0,1,1,1,0,1,1,1
S000006357,1,1,1,1,0,0,1,1,0,1,0,0,0
S000003646,1,1,1,1,1,1,1,1,1,1,0,1,0
S000004680,1,1,0,1,1,1,0,0,0,0,0,0,0
S000001189,1,1,1,1,1,1,0,1,1,0,0,0,1
S000006331,1,1,1,1,0,1,0,0,0,1,1,0,0
S000001909,1,1,0,0,1,0,0,0,0,0,0,0,0
S000000844,1,1,1,1,1,1,1,1,1,1,0,0,0
S000006137,1,1,1,0,0,1,0,0,0,1,0,0,0
S000001756,1,1,1,1,1,1,0,1,0,0,0,1,0
S000005518,1,1,1,1,0,1,1,1,1,1,1,1,1
S000005908,1,1,1,1,1,1,1,1,1,1,0,1,1
S000004462,1,1,0,0,0,0,0,0,1,1,1,1,0
S000000153,1,1,1,1,1,1,1,0,1,1,0,0,0
S000003374,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003035,1,1,1,1,0,1,1,0,1,1,0,0,1
S000002384,1,1,1,1,1,1,1,1,1,0,0,1,1
S000005896,1,1,1,1,1,1,1,1,0,0,0,0,0
S000002846,1,0,1,1,0,0,1,0,1,0,1,0,0
S000007404,0,0,0,0,0,0,0,0,0,0,0,0,0
S000000618,1,1,1,1,0,1,0,1,0,0,0,0,0
S000000826,1,1,1,1,0,1,1,1,0,1,0,0,0
S000004662,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000748,1,1,0,1,1,0,1,1,1,1,1,1,1
S000000595,1,1,1,1,1,1,1,1,1,0,0,1,0
S000007588,1,1,1,0,0,1,0,0,1,0,0,0,0
S000002305,1,1,1,1,1,1,0,0,1,1,0,1,0
S000003932,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004360,1,1,1,1,1,1,1,0,1,1,0,1,1
S000000177,1,1,0,0,0,0,0,0,0,0,0,0,0
S000005464,1,1,1,1,1,0,1,0,0,1,0,0,0
S000000027,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001843,1,1,1,1,1,0,0,1,0,0,0,0,0
S000004073,1,1,1,1,1,0,1,0,1,0,1,1,1
S000004625,1,1,1,0,1,0,0,0,0,0,0,0,0
S000004766,1,1,1,0,0,1,1,1,0,1,0,0,0
S000004792,1,1,1,1,0,0,0,0,1,1,0,0,0
S000005673,1,1,1,1,1,1,1,0,1,0,1,0,0
S000005646,1,1,1,1,0,1,1,1,1,1,0,0,0
S000005248,1,1,1,1,1,0,1,0,1,1,1,1,1
S000005850,1,1,1,1,1,1,1,1,1,1,0,0,1
S000006135,1,1,1,1,0,1,1,1,0,1,0,0,0
S000003529,1,1,1,1,0,1,0,1,0,1,0,0,0
S000001151,1,1,1,0,1,1,0,0,0,0,0,0,0
S000005244,1,1,1,1,1,1,1,1,1,0,0,0,0
S000005423,1,1,1,1,1,1,1,1,1,0,1,1,0
S000001024,1,1,1,1,1,1,1,1,1,1,0,0,0
S000003962,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004693,1,1,1,0,1,0,0,0,0,1,0,0,0
S000000296,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002468,1,1,1,1,1,0,1,0,1,1,0,0,0
S000001122,1,1,1,1,1,0,1,1,1,0,1,1,1
S000005443,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003630,1,1,1,1,1,0,1,1,1,0,1,1,1
